ex/em,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500
270,2340,990,1210,1570,2970,13950,44560,64670,36540,12220,5790,5380,5470,5600,7960,12650,14260,16030,18230,4570,175390,1890,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
275,6000,2370,1230,1570,2970,13950,44560,64670,36540,12220,5790,5380,5470,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
280,1310,10220,2520,2040,2970,13950,44560,64670,36540,12220,5790,5380,5470,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
285,1520,3900,14910,7520,10800,13950,44560,64670,36540,12220,5790,5380,5470,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
290,3450,6190,15510,31630,31160,41650,44560,64670,36540,12220,5790,5380,5470,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
295,5120,9540,19900,44120,71200,77880,84800,64670,36540,12220,5790,5380,5470,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
300,7600,14000,28820,53670,100200,124440,128500,97780,36540,12220,5790,5380,5470,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
305,9780,18180,36430,66290,108740,165710,165950,126730,47710,12220,5790,5380,5470,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
310,11540,19630,40870,73890,120760,167020,202840,150630,56940,15010,5790,5380,5470,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
315,12730,22090,43540,81670,127840,174650,193020,181480,65400,18920,7680,5380,5470,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
320,13840,24350,45790,79670,128820,174790,189690,166910,89970,22340,9710,6740,5470,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
325,14560,25350,46930,79120,123790,167390,184170,153780,86840,43320,13290,9330,6030,5600,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
330,16210,25150,45500,77000,119380,161210,176940,150330,72310,56720,29420,14080,11610,9110,7960,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
335,16200,25810,43800,75280,116110,154410,167510,144350,77770,40610,58900,26580,18010,15400,13580,12650,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
340,17000,25080,43770,72880,109740,144050,161060,141400,81340,45780,40770,64740,30270,24140,21240,17530,14260,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
345,16900,26120,42570,70320,102740,135150,152730,136000,86840,56350,44890,55590,68370,36920,31330,28420,22270,16030,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
350,18080,27640,43350,66460,98620,131190,145020,133090,92090,64380,57780,56250,80140,72920,48450,40620,33930,24120,18230,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
355,18300,27290,43040,64950,95510,126640,142290,136010,97540,75970,68980,69860,71050,103900,77350,56550,46890,34930,25060,17030,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
360,18470,28480,41610,64860,89620,117990,135210,131370,103720,82160,79990,80690,82840,85180,120540,80200,59400,44530,33380,21720,14250,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
365,19420,27100,40920,61120,87730,112590,127570,125720,103190,88260,87270,91000,92070,92940,101920,127750,77730,57100,43480,29680,17610,12490,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
370,19520,27460,42220,59960,83430,106200,124060,122730,105750,93140,95490,99310,105630,108640,105860,119790,125540,71010,54570,36490,23470,14570,11490,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
375,19850,29180,41140,57870,78560,99740,117320,118920,106050,96960,100120,105810,112790,116310,118270,115600,133320,110570,67350,47690,30950,20320,13590,11510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
380,21400,29230,38580,55530,74330,94610,110740,117720,106810,100230,104800,112360,121600,128830,126500,124270,114910,135410,94430,57110,38790,27490,19230,13510,12460,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
385,21980,29160,40160,54070,71330,91520,106710,112970,107260,103330,110480,116860,127050,131980,133390,132530,122400,112810,135600,79190,49390,37190,26730,20470,16490,15380,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
390,21760,29620,39650,52600,68110,86840,100550,107020,105280,102380,110460,119220,128730,134590,138400,138460,128290,117120,112460,120370,64640,47840,39070,31220,25110,21270,19610,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
395,23200,30700,39640,50980,65250,85010,96590,105240,104260,107310,113890,120540,131690,137840,141230,141420,135190,122100,107850,115540,106990,61510,50940,40920,34810,28430,23930,20110,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
400,23040,29530,38350,48160,63230,78530,94230,100980,104570,108300,113010,120670,129450,136610,140600,145970,136500,127180,114920,102940,120550,92830,60990,51500,42360,37670,29970,22290,16850,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
405,24730,30450,37620,47810,60900,74840,90260,98580,103910,107920,114110,124630,132050,140040,146210,146030,141280,131920,121920,111010,98990,124580,82290,60800,52540,43710,36780,27880,18780,13770,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
410,23840,30510,38980,47620,60690,73750,85980,97810,101610,107180,115720,121090,131800,138240,145360,148460,146060,136370,127480,116980,106010,104660,123300,78780,61020,51910,43860,32840,25540,16740,12220,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
415,24770,31090,38740,48560,61050,73670,84390,95240,101940,105610,115310,124920,130970,138200,148270,148220,146440,142130,132810,125670,115300,104630,116300,116250,74770,61340,52210,41380,30680,21870,15660,12140,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
420,24910,31860,38170,46360,58010,69170,83810,92910,100860,107880,111620,123800,131330,140420,149180,149020,150330,146180,137190,130250,120120,113030,104550,126840,105360,73110,61600,49630,37780,27620,20220,15550,12470,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
425,26430,32400,38890,46520,55990,67440,79910,92960,98510,104330,114520,121950,125810,135670,144930,148970,148840,147520,141700,137130,128060,120540,113170,108270,130030,92580,71070,57660,45120,34650,26330,19710,15560,13110,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
430,25930,31690,39170,46110,54650,65900,77320,88540,94700,103820,110750,120150,126140,133240,143240,143760,147970,145000,143360,140180,132980,124620,120390,108870,110350,124200,83790,64590,52050,43780,32590,24160,19130,14970,13040,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
435,25190,31880,38060,43700,52040,62940,74510,87160,94180,99960,106620,116360,122230,129980,138620,145260,144710,147110,145010,141260,139080,130940,124170,116620,106860,115390,112170,73120,59880,50740,38100,30800,25460,18610,14060,12750,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
440,24750,30020,36140,42060,51200,63100,71530,81300,92380,98690,104180,109630,120340,126870,132450,139900,143980,144130,143730,143290,141510,134870,129340,122480,110260,101410,114920,97590,69820,58070,45640,36360,30020,21760,17980,12990,11040,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
445,24460,29820,35420,41530,49270,57820,69100,78030,87590,92310,101780,104430,113510,119460,129960,135080,140470,142000,143890,142320,139060,136570,132100,124620,116450,102920,97860,111080,85180,64790,49360,42000,34290,27220,21140,15600,12430,10130,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
450,24140,29020,34280,39390,46880,55540,63670,75090,80880,87500,94110,101260,107480,115140,123230,129730,136850,137570,138700,137550,138590,135590,130060,122890,113570,105690,96420,94090,104660,78040,56880,46430,38150,30430,25050,19630,14010,11180,9800,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
455,23210,27640,33740,37200,44410,52710,61940,70410,75790,82030,89360,95500,99370,107870,116140,121840,128670,132430,134930,136680,134820,131340,126850,124040,114640,105740,98000,87410,94800,97410,65490,49850,42790,35790,28650,22430,17130,13400,10160,8930,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
460,21760,27090,31340,35830,40770,50090,56020,66250,72790,77440,83290,89390,94290,101510,108290,115570,121690,126150,128480,130980,128430,128860,125070,118130,113440,103810,95730,88320,81180,94660,82130,57100,46710,38420,33210,25690,19780,15900,11060,9780,9950,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
465,21480,24720,29270,33630,38370,44930,53980,60470,65830,71470,78150,83150,89920,93530,101420,106700,113510,118540,120700,125250,124190,122470,118340,113500,108310,102530,93760,88020,82680,80900,88660,68830,51480,42090,36120,29210,23100,18630,14700,10840,10670,9210,9980,10970,10490,8520,8680,7300,6990,5680,5140
470,19100,23870,27460,31400,36780,43690,49610,57440,61880,66570,71630,76900,81470,86230,92490,100320,106600,108430,113090,115780,115640,114490,112410,107610,103850,99290,92430,86380,81720,77330,75220,80900,58580,44730,37560,32620,25500,22010,16760,13700,11950,9870,9980,10970,10490,8520,8680,7300,6990,5680,5140
475,18050,22340,26200,30410,33520,38520,45580,52190,55810,61090,66990,71450,74880,78410,85750,91380,97290,100920,103070,108020,107930,106990,106300,104390,99400,94560,87100,82600,78730,76340,69540,73660,71940,50190,41930,33650,28160,23670,19770,16970,14600,11580,10460,10970,10490,8520,8680,7300,6990,5680,5140
480,17040,21950,24590,27460,31600,35910,40610,46370,52390,56250,60920,64630,67430,72280,77670,85500,89230,93030,96990,100070,101970,99480,99310,95330,93060,87090,84250,79270,76390,75550,66310,60970,71820,61050,44990,36590,31400,27520,23170,19200,18740,14560,12740,11880,10490,8520,8680,7300,6990,5680,5140
485,16350,20130,22760,26100,28750,33730,37530,44360,46640,50170,56820,57880,62390,67800,72720,75330,82560,85310,87810,93870,92680,91400,91880,89630,86700,82390,79890,78040,74650,74260,66470,60810,60680,66210,54800,40770,34560,31200,26550,22910,21620,17700,16120,14450,11530,8520,8680,7300,6990,5680,5140
490,16350,19590,21940,23980,27870,31690,36220,39650,42760,46270,50400,54130,57560,61230,65700,70470,75750,80200,81560,88070,86100,86420,85380,86190,81720,78350,75340,72210,70860,72050,65000,61360,58760,57910,62830,45630,37420,35350,31160,26630,27160,21590,20040,17680,13340,9500,8680,7300,6990,5680,5140
495,16350,18270,20380,23280,26220,28840,32840,36600,40950,43080,46890,49760,52690,55660,62050,63740,70700,74150,77600,80940,80980,81660,80370,78250,77100,75370,69960,69120,67710,69400,65020,61730,58450,54400,61750,55210,43080,37490,34250,30610,31430,26950,23690,21800,16940,10870,9270,7300,6990,5680,5140
500,16350,18270,19830,21580,24580,28540,31520,33760,35940,40690,43000,45950,49060,50800,55920,59620,64650,69780,70870,75160,75980,75740,73040,73490,69850,70130,68690,66550,67840,65870,63920,59090,57010,55330,53700,58650,51540,43190,37520,33830,36190,29920,28530,26550,19630,12860,10050,7770,6990,5680,5140
505,16350,18270,18310,20640,23920,25940,29660,32190,34620,37170,41620,42100,44760,47120,51570,55670,59000,62400,65630,69130,68280,69390,68750,68810,66140,66620,64460,61990,64280,65250,61210,58240,58050,55900,53460,52870,58340,49010,41280,37310,39740,33140,31060,29400,21950,14320,11930,8160,7300,5680,5140
510,16350,18270,18310,20000,21590,23450,26350,29330,32000,33310,36690,39150,41370,43490,45450,50200,53520,56530,60530,63470,65050,64940,64080,62890,63360,61200,60020,59160,59760,60270,60060,57270,56470,54730,52450,48280,54120,54250,44710,39330,40830,34690,32840,31490,23860,15760,13040,8870,7450,5060,5140
515,12840,18270,18310,20220,20340,23030,25220,26870,29220,31230,32730,35760,36680,39660,42650,44910,48990,53690,55560,58990,58880,58280,59530,57580,56550,56850,57330,56810,56460,59100,56300,54110,55280,52810,52220,49150,47510,55270,51400,40780,41360,36670,33950,33510,25560,16640,14280,9970,8760,5770,4950
520,11420,18270,18310,20220,19070,21300,22460,25250,27320,28800,30100,32730,34400,36560,39050,40990,44680,47600,50810,53590,55420,54070,54100,53720,53110,51790,50810,50490,53290,55640,52650,51130,52160,52170,49530,46970,46120,48260,52560,44110,44510,35610,37370,34560,26260,16100,15640,10380,8420,6370,5480
525,9800,13560,18310,20220,18120,18650,20820,22160,25390,26650,27260,29910,31170,32320,36280,37440,41160,43410,45210,47740,50230,49510,49010,47430,47290,47260,46760,47530,48790,50720,49060,49380,48230,49270,49250,46950,43740,44060,45210,48250,46380,35230,34960,33240,25560,17180,15620,10390,9010,6660,5450
530,9390,12160,18310,20220,18120,17990,19420,20780,22570,24200,25210,26280,27560,29710,31490,33430,36110,39820,41560,43630,44710,44290,44550,43950,44030,41950,41840,42580,44620,46940,46280,44550,46010,46580,45660,44080,42430,42000,40620,43210,47250,36990,33140,32150,25760,17740,15110,10800,9690,6620,5580
535,8490,10800,13190,20220,18120,16000,17640,18760,20140,20640,22090,24180,24320,26870,28610,30130,33130,34580,37390,40890,40210,41250,40500,39100,38600,38990,39790,38180,41360,42240,42300,41330,43400,42650,42680,40160,39970,41310,38530,37070,46320,39740,33840,32570,24120,16550,14810,10980,9630,6980,5730
540,9060,9680,11630,20220,18120,16000,16300,17300,17980,19820,19880,21120,22730,23680,24680,27750,28980,31410,33850,34710,37050,36610,35370,34830,35190,34980,35220,36550,36930,40480,39150,37850,38780,38900,39670,37570,37210,37280,36040,35180,38700,37710,34360,31340,24250,16490,13710,10440,9090,7310,5230
545,13110,9280,10650,13120,18120,16000,14540,15660,16650,16890,18150,18910,20180,21900,22520,25050,25910,28760,28850,31320,33650,32900,33370,33110,31270,32430,32480,32820,33220,36100,34170,35920,35580,35770,36960,34850,33670,34480,34410,32430,34210,33620,34250,30600,22470,15560,13770,9770,8900,7210,5940
550,16470,8710,9420,10890,18120,16000,14540,13970,14760,15880,16840,17470,17680,19440,20020,22010,23310,25250,27320,27600,28710,28840,27970,28900,28870,28830,29410,28640,29640,32410,31570,31260,32470,32020,32710,31670,31810,31550,31000,29320,31220,27510,31430,31420,21940,13510,13220,9300,8460,6290,5520
555,11420,11740,8740,9930,11650,16000,14540,12870,13420,14180,14400,14930,16560,16920,18470,20030,20990,21770,23200,25440,25950,26820,25460,25210,25590,26290,26930,25960,26310,29180,28640,28350,28800,29300,29550,29270,28320,28960,28610,26570,28400,26770,25400,30340,22350,12550,12580,8620,7580,6070,5270
560,5820,17290,7790,9350,10540,16000,14540,12870,12820,12150,13850,13890,14170,15000,16240,17550,18070,21040,20890,22280,22660,23140,22220,22310,23650,22890,23370,23590,24030,25560,25680,25720,26510,26610,26030,26330,26340,25610,25150,23920,26180,23260,22520,25650,23190,13580,11050,7730,7410,6200,4770
565,4910,15130,10380,10150,10980,13760,14540,12870,11810,11580,11670,12710,12650,13410,13780,15240,16220,18060,19090,19470,20590,20710,19840,19970,20850,20490,20050,20650,21080,22650,23020,23270,23880,23030,23170,24040,23660,22340,22290,21430,22450,20630,19870,20920,18900,14490,11100,7350,7120,5460,5030
570,4830,8720,17850,12000,15250,18020,14540,12870,11810,10780,10350,11230,11430,11900,12340,13730,14680,15250,16230,17010,18060,18490,18140,18430,18000,18030,18580,17990,19590,20620,20180,19280,20020,20030,21200,20300,20610,19850,20710,19530,20180,17970,19230,18570,16300,13290,11840,7060,6310,5460,4800
575,4830,7610,21300,17190,23080,28530,30140,12870,11810,9280,9660,10130,10040,10230,10520,11700,13080,13760,14420,14600,15890,16110,14930,15590,16000,15760,15550,16560,16530,17590,17260,17620,18730,18190,18720,18370,18580,18660,18760,17580,18520,16310,15710,15560,13240,11400,12640,8250,6540,5020,4030
580,5310,8350,17790,28690,31240,40050,42500,12870,11810,9280,8770,8750,9050,8680,9260,10300,11750,12250,12830,13370,13640,13480,13190,14010,13890,14060,14040,14370,14320,15710,15680,16190,16570,16480,16100,16440,15890,16310,15330,14870,15580,14350,14860,13770,11420,8400,10190,8240,6430,4540,4100
585,5750,9070,16850,39270,41650,53270,57240,45200,11810,9280,8500,8070,7820,8660,8840,9180,10570,10730,11400,11540,12110,12250,12390,11560,12400,12460,12420,13120,12830,14360,13670,13330,14420,14730,14750,13980,14340,14700,13970,12900,14700,13200,13150,13000,10540,7650,7970,7760,7760,4420,3840
590,6050,9870,18660,39520,54470,64820,69410,56010,11810,9280,8500,7670,7640,7750,7830,8440,8840,9620,10290,10490,10780,11120,10620,10890,11220,11130,10620,11290,11320,12810,11580,12190,12600,12510,13070,12730,13410,12520,12060,12210,12740,11170,11330,11130,9870,6800,6820,6520,6760,5510,3990
595,6820,11170,20520,36230,67000,74850,80020,62770,25720,9280,8500,6330,7040,6220,6930,7180,7970,7850,9100,9390,9380,9070,9870,9540,10290,9750,9840,9690,10260,11110,10490,10780,10740,11890,12030,10840,10860,10700,10540,10860,11320,10400,10280,11000,8900,7240,6460,5110,6160,6140,4460
600,6680,11450,22330,38830,71500,85380,88590,70610,27290,9280,8500,6330,6270,6430,6020,6650,6830,7260,7720,7760,8180,8820,8330,9090,9090,9380,8520,8630,9560,9450,9450,9720,9660,9670,10920,10180,9280,9140,9460,8680,10170,8460,8670,9410,7770,5590,5970,4600,4650,5070,4270
605,6830,11750,22290,41680,69100,96110,93990,76300,30820,10190,8500,6330,5480,5700,5410,5820,6290,6530,6780,7000,7880,6910,7420,7810,7600,7680,7830,7390,8110,8310,8800,8560,8510,8590,8470,7880,7950,8170,8340,7950,8820,7950,7910,8220,6570,5630,5290,4180,4170,4070,4740
610,7270,11780,23090,41910,68480,103550,101680,80740,32480,10610,8500,6330,5480,5460,5490,5230,5220,5950,5980,6170,6750,6740,6660,6850,6880,7040,6550,6780,7170,7240,7230,7110,7870,7310,7690,7840,7310,8170,8070,7690,7500,6560,6830,7430,6530,4780,4680,3740,3350,3080,3480
615,7170,12180,23930,43440,68910,97160,103420,80800,31630,9810,6370,6330,5480,4400,4840,5010,4840,5380,5270,5880,5690,6140,5780,5430,5510,5980,5770,6200,6050,6600,6980,6620,6250,6600,6530,6650,6280,6960,6470,6280,6730,5820,6690,6500,5090,4310,4140,3480,3260,2780,2530
620,7390,12600,24000,42800,66010,92460,107320,80510,32590,11340,5240,6330,5480,4400,4220,4090,4360,4680,4670,4900,5580,5380,5020,4900,5310,5140,5250,5350,5800,5620,5320,5040,6170,5620,6120,5200,5590,5810,5390,5320,5970,5920,5110,5320,5040,3710,3620,3410,3010,2540,2400
625,6970,12260,22530,41110,65560,90510,103210,81030,31970,11240,5350,5220,5480,4400,3900,3850,3600,4200,4220,4270,4350,4090,4610,4540,4720,4730,4560,4830,4410,5070,5280,4620,5080,5020,5000,4710,5060,4610,4510,4880,5110,4980,4420,5030,4380,3660,3530,3090,2660,2330,2050
630,6590,11090,22340,39690,63180,84460,93750,83600,31820,9990,5560,4200,5480,4400,3900,3560,3590,3890,3740,3760,3600,3680,3840,3670,3600,4170,4130,3800,4130,4600,3980,4200,4370,4310,4170,4530,4180,4350,4470,4030,4590,4000,3700,4370,3980,3170,2870,2720,2480,2190,2020
635,7050,10840,20790,36340,59380,77480,87310,80660,32110,10430,5600,3650,4440,4400,3900,3210,2950,3030,3240,3110,3200,3390,3870,3460,3270,2840,3320,3490,3950,3870,3700,3970,3720,3970,3780,3400,3570,3520,3980,3570,3520,3170,3560,3700,3470,2590,2980,2120,2150,1620,1780
640,6570,10720,19990,34350,54960,74570,81270,69460,36110,11470,5400,4140,3710,4400,3900,3210,2930,3570,2960,2900,3160,2980,2870,3170,2980,3280,3160,2950,3110,3510,3150,3170,3280,3430,3410,3220,2590,3560,3330,3140,3260,3260,3140,3410,2870,2360,2540,2040,2020,1950,1790
645,6570,10160,18340,33400,51530,69310,74890,63510,37800,11030,5870,4220,3850,3500,3900,3210,2540,2950,2600,2660,2710,2780,2920,2640,2630,2770,2460,2800,2540,2890,2940,2610,3050,2860,2990,2880,2960,2740,2720,2650,2760,2770,2870,2620,2470,2170,2030,1800,2060,1670,1590
650,6110,9570,18020,30350,47300,63970,70700,59840,33320,13690,5660,4600,3720,3180,3900,3210,2540,2530,2610,2560,2370,2180,2220,2700,2410,2550,2200,2360,2710,2790,2170,2710,2610,2870,2390,2140,2500,2530,2630,2130,2500,2480,2590,2420,2390,1960,1880,1570,1600,1620,1530
655,5950,8930,16700,28260,43390,59680,65560,55540,27460,18700,6290,4840,4110,3230,3770,3210,2540,2830,2300,2290,1900,2030,2170,2130,1940,2100,2150,2060,2180,2320,2360,2600,2300,2080,2220,2380,2270,1890,2290,2150,2400,2140,2160,2370,2020,1720,1950,1460,1610,1190,1570
660,5460,8490,14980,26680,39960,53360,59920,51370,25010,18890,8100,5030,4360,3760,3510,3210,2540,2830,2440,1760,2140,1800,1920,2070,2180,1920,2090,2060,2240,2070,2060,2030,1910,1770,2090,2140,1900,1760,2010,1790,1850,1970,1940,2150,1920,1700,1570,1480,1510,1280,1150
665,5370,8800,14550,24220,36660,49740,53920,47210,23970,14760,11690,6500,5050,4190,3780,4210,2540,2830,2160,1940,1760,1850,1790,2000,1860,1590,1770,1820,1880,1840,1850,1880,1900,1810,1780,1680,1870,1590,1670,1420,1630,1610,1620,1720,1560,1450,1630,1270,1490,1330,1210
670,5080,7850,14140,22780,34700,44230,50170,42570,22950,12690,15980,7520,5750,5040,4690,4040,2540,2830,2160,1760,1760,1640,1880,1510,1630,1430,1800,1490,1750,1790,1630,1480,1800,1710,1490,1500,1520,1470,1390,1440,1680,1530,1660,1370,1530,1360,1220,1290,1140,1200,1130
675,4670,7720,12680,20870,31390,41530,45890,39930,22480,11560,13880,10180,7040,6010,5240,4630,4130,2830,2160,2290,1670,1780,1470,1470,1500,1460,1350,1360,1480,1640,1340,1230,1360,1240,1520,1340,1340,1570,1170,1250,1390,1440,1370,1350,1450,1230,1230,1050,1000,1030,920
680,4620,6540,11930,18620,28750,37280,40850,36500,21000,12260,11430,13780,7360,6540,5610,5040,4210,2830,2160,2290,1790,1380,1490,1380,1060,1370,1090,1280,1550,1430,1370,1270,1070,1240,1500,1350,1370,920,1240,1220,1300,1200,1180,1300,1230,1360,970,1070,1070,890,890
685,4440,6670,10490,17340,26220,34220,37770,34320,20510,11970,10590,15140,9750,7670,6450,5970,4610,3870,2160,2290,1780,1320,1270,1430,1210,1100,1010,1220,1310,1390,1370,1150,1170,1160,1220,1120,1030,1160,1120,890,1230,1090,1060,900,970,1190,1200,880,810,880,910
690,4100,5820,10170,15950,22630,30310,35500,31500,19390,11850,10650,12130,13430,8660,7850,6380,5330,4070,2160,2290,1780,1590,1280,1200,1090,1000,1160,1200,1090,1110,1070,1190,1070,1070,1140,990,1180,960,920,950,1040,960,1050,1060,930,810,850,1130,890,880,870
695,3920,5990,10160,14130,21860,27490,31080,28700,19060,12030,10590,10510,16210,9860,8170,8060,5760,4240,3910,2290,1780,1730,1380,1070,1000,1000,1120,1000,1020,920,940,780,1230,980,900,870,890,950,950,890,1020,1080,1070,1150,1000,890,900,950,1020,890,710
700,3840,5570,8880,14260,20380,25990,30160,27940,18520,12120,11240,10990,15130,11840,9150,8720,7270,4690,4020,2290,1780,1730,1320,1130,990,840,990,920,1020,870,900,870,1040,960,870,960,1030,1040,990,820,840,900,950,890,1050,930,950,780,860,760,720
